date_time,vehicle_id,coord,gps_coord,spd,edge,lane,displacement,turn_angle,next_tls
2023-03-02 17:00:53.165,92,"[3235.333812828944, 2105.5255808147463]","[114.33648152711598, 30.5159206581824]",33.0,-240453454#0,-240453454#0_0,1321.72,16.61,()
2023-03-02 17:00:53.156,92,"[3232.7228684422325, 2096.7389418681837]","[114.33645650467574, 30.515840898451717]",25.46,-240453454#0,-240453454#0_0,1312.56,15.56,()
2023-03-02 17:00:53.147,92,"[3230.6425645647837, 2090.0007930583342]","[114.33643650313289, 30.515779717035134]",25.7,:3523337822_7,:3523337822_7_0,1305.48,52.27,()
2023-03-02 17:00:53.137,92,"[3224.746479426004, 2086.5995354407755]","[114.33637595356932, 30.515747802200615]",27.07,:3523337822_7,:3523337822_7_0,1298.34,96.25,()
2023-03-02 17:00:53.128,92,"[3217.3201445378813, 2087.632024573311]","[114.33629838161553, 30.515755527773152]",29.23,779834480,779834480_0,1290.82,101.21,()
2023-03-02 17:00:53.119,92,"[3209.357152782546, 2089.210075759138]","[114.33621508815364, 30.51576805677292]",42.73,779834480,779834480_0,1282.7,101.21,()
2023-03-02 17:00:53.109,92,"[3197.715965784594, 2091.5170464946336]","[114.33609332047592, 30.515786372959994]",50.25,779834480,779834480_0,1270.83,97.82,()
2023-03-02 17:00:53.099,92,"[3183.8591287802083, 2093.105114928936]","[114.3359486617379, 30.51579773688615]",48.43,779834479,779834479_0,1256.88,93.07,()
2023-03-02 17:00:53.090,92,"[3170.4186332350923, 2093.4290835662064]","[114.33580864861753, 30.515797794591045]",46.38,779834479,779834479_0,1243.42,88.65,()
2023-03-02 17:00:53.079,92,"[3157.634335739493, 2092.0927501427964]","[114.33567587585874, 30.51578302577132]",48.68,779834479,779834479_0,1230.54,76.59,()
2023-03-02 17:00:53.070,92,"[3144.696732926073, 2088.258896424923]","[114.33554212149355, 30.51574571124615]",48.21,779834479,779834479_0,1217.02,66.11,()
2023-03-02 17:00:53.035,92,"[3132.7189088225327, 2082.3118534626437]","[114.33541887972142, 30.51568955252637]",50.28,779834479,779834479_0,1203.62,59.41,()
2023-03-02 17:00:53.026,92,"[3121.093192244034, 2074.5924648961313]","[114.33529974007726, 30.51561749259504]",48.21,779834479,779834479_0,1189.66,53.73,()
2023-03-02 17:00:53.016,92,"[3110.4055566844295, 2066.524506922171]","[114.33519045302083, 30.5155424903678]",50.23,779834479,779834479_0,1176.26,52.48,()
2023-03-02 17:00:53.006,92,"[3099.337697258276, 2058.0272244793414]","[114.33507731315726, 30.51546353707785]",46.99,779834479,779834479_0,1162.31,52.48,()
2023-03-02 17:00:52.996,92,"[3088.9841685289916, 2050.0783651285633]","[114.33497147562173, 30.515389679432015]",47.69,779834479,779834479_0,1149.26,52.02,()
2023-03-02 17:00:52.986,92,"[3078.5799620193575, 2041.872540441204]","[114.33486517386382, 30.51531349459932]",50.0,779834478,779834478_0,1136.01,51.57,()
2023-03-02 17:00:52.976,92,"[3067.7013931184993, 2033.2396087400475]","[114.33475403867207, 30.51523335863079]",50.53,779834478,779834478_0,1122.12,51.57,()
2023-03-02 17:00:52.966,92,"[3056.7065540346266, 2024.5144082342356]","[114.3346417158549, 30.515152366082372]",47.64,779834478,779834478_0,1108.09,51.57,()
2023-03-02 17:00:52.957,92,"[3046.340086879128, 2016.287866328651]","[114.3345358126321, 30.515076002302862]",47.8,779834478,779834478_0,1094.85,51.57,()
2023-03-02 17:00:52.948,92,"[3035.9396411304815, 2008.0343599503844]","[114.3344295624547, 30.51499938814509]",48.56,779834478,779834478_0,1081.58,51.57,()
2023-03-02 17:00:52.938,92,"[3025.3732949757014, 1999.649199593695]","[114.33432161762423, 30.514921551814]",50.37,779834478,779834478_0,1068.09,51.57,()
2023-03-02 17:00:52.929,92,"[3014.4140836695583, 1990.9522723078817]","[114.33420965950343, 30.514840821381476]",48.82,779834478,779834478_0,1054.1,51.57,()
2023-03-02 17:00:52.919,92,"[3003.791914379652, 1982.5228122535682]","[114.3341011447466, 30.514762573668268]",48.15,779834478,779834478_0,1040.53,51.57,()
2023-03-02 17:00:52.910,92,"[2993.316066299946, 1974.2094686687649]","[114.33399412496169, 30.514685403744018]",48.56,779834478,779834478_0,1027.16,51.57,()
2023-03-02 17:00:52.900,92,"[2982.750663002073, 1965.825056537265]","[114.33388619046696, 30.514607574034926]",49.62,779834478,779834478_0,1013.67,51.57,()
2023-03-02 17:00:52.890,92,"[2971.9531775771775, 1957.2564704422687]","[114.33377588523801, 30.51452803461735]",47.8,779834478,779834478_0,999.89,51.57,()
2023-03-02 17:00:52.880,92,"[2961.552978788402, 1949.0031600445323]","[114.33366963879232, 30.514451421723063]",46.24,779834478,779834478_0,986.61,51.57,()
2023-03-02 17:00:52.870,92,"[2951.4921640747903, 1941.019175471548]","[114.33356685959038, 30.5143773088221]",50.57,779834478,779834478_0,973.77,51.57,()
2023-03-02 17:00:52.860,92,"[2940.4889929909295, 1932.2873629207616]","[114.33345445365174, 30.514296253978177]",49.82,779834478,779834478_0,959.72,51.57,()
2023-03-02 17:00:52.850,92,"[2929.6490425067736, 1923.6850777280602]","[114.33334371532328, 30.51421640141352]",50.03,779834478,779834478_0,945.88,51.57,()
2023-03-02 17:00:52.840,92,"[2918.7625395148957, 1915.0458497514921]","[114.33323250161037, 30.514136205834586]",47.83,779834478,779834478_0,931.98,51.57,()
2023-03-02 17:00:52.830,92,"[2908.3544459798604, 1906.7862743012586]","[114.3331261753785, 30.514059534386103]",46.74,779834478,779834478_0,918.7,51.57,()
2023-03-02 17:00:52.821,92,"[2898.184790969209, 1898.7159170758382]","[114.33302228513274, 30.513984619325083]",49.35,779834478,779834478_0,905.71,51.57,()
2023-03-02 17:00:52.811,92,"[2887.4460497910877, 1890.193948791958]","[114.33291258144315, 30.51390551199352]",50.11,779834478,779834478_0,892.0,51.57,()
2023-03-02 17:00:52.801,92,"[2876.543233656756, 1881.5417751562766]","[114.33280120179843, 30.51382519591304]",46.6,779834478,779834478_0,878.08,51.35,()
2023-03-02 17:00:52.791,92,"[2866.4518680875453, 1873.4423830186158]","[114.33269813428646, 30.513750035589478]",49.8,779834481,779834481_0,865.14,51.18,()
2023-03-02 17:00:52.780,92,"[2855.6732897609936, 1864.7714821252782]","[114.33258805306141, 30.513669577026928]",50.19,779834481,779834481_0,851.31,51.18,()
2023-03-02 17:00:52.770,92,"[2844.810430122812, 1856.032780555621]","[114.3324771112603, 30.51358848924766]",47.03,779834481,779834481_0,837.36,51.18,()
2023-03-02 17:00:52.759,92,"[2834.6309912587194, 1847.8438614916938]","[114.33237314936815, 30.51351250290956]",48.27,779834481,779834481_0,824.3,51.18,()
2023-03-02 17:00:52.750,92,"[2824.184173886921, 1839.4398479625145]","[114.33226645692848, 30.513434520596984]",49.98,779834481,779834481_0,810.89,51.18,()
2023-03-02 17:00:52.740,92,"[2813.367390061756, 1830.7382123950838]","[114.33215598623536, 30.513353776514997]",47.51,779834481,779834481_0,797.01,51.18,()
2023-03-02 17:00:52.731,92,"[2803.083609122593, 1822.465354636782]","[114.33205095921711, 30.513277011063664]",48.25,779834481,779834481_0,783.81,57.25,()
2023-03-02 17:00:52.721,92,"[2791.613480497392, 1815.5605459820606]","[114.33193324428125, 30.513212324222316]",47.08,779834481,779834481_0,770.41,62.77,()
2023-03-02 17:00:52.711,92,"[2779.7076456030595, 1810.2114898927657]","[114.3318106101122, 30.5131615680354]",46.76,779834481,779834481_0,757.33,72.62,()
2023-03-02 17:00:52.702,92,"[2767.053087248515, 1807.5319732436785]","[114.33167952345484, 30.51313471548716]",48.73,779834481,779834481_0,744.34,87.76,()
2023-03-02 17:00:52.693,92,"[2753.5356996193395, 1807.510751415678]","[114.33153879903705, 30.51313164084698]",48.01,345687879,345687879_0,730.81,95.09,()
2023-03-02 17:00:52.684,92,"[2740.436487056518, 1809.801318636327]","[114.33140185868054, 30.51314949391497]",40.36,345687879,345687879_0,717.47,109.36,()
2023-03-02 17:00:52.674,92,"[2730.0490427183354, 1813.950157851614]","[114.33129269266703, 30.513184675957845]",32.47,345687879,345687879_0,706.26,122.52,()
2023-03-02 17:00:52.665,92,"[2722.457423764567, 1818.8167734505073]","[114.33121245710042, 30.513226924458298]",24.45,345687879,345687879_0,697.24,105.9,()
2023-03-02 17:00:52.656,92,"[2716.0588217870327, 1819.6338288263346]","[114.33114563982899, 30.513232924373813]",25.35,:2483380333_1,:2483380333_1_0,690.45,55.05,()
2023-03-02 17:00:52.647,92,"[2710.128652253546, 1815.9700279602384]","[114.33108480354669, 30.5131986334046]",25.32,240617302#2,240617302#2_0,683.41,67.41,()
2023-03-02 17:00:52.638,92,"[2703.5239457225457, 1813.7430433088186]","[114.33101659064164, 30.513177150067847]",25.54,:1148794191_0,:1148794191_0_0,676.38,55.57,()
2023-03-02 17:00:52.629,92,"[2698.653583060605, 1809.1574739193013]","[114.33096701524116, 30.513134776268167]",26.95,:1148794191_0,:1148794191_0_0,669.28,14.35,()
2023-03-02 17:00:52.620,92,"[2696.884320134271, 1801.8945458508126]","[114.33095038519326, 30.51306893018379]",32.07,688038729#13,688038729#13_0,661.8,12.37,()
2023-03-02 17:00:52.611,92,"[2694.9756459288546, 1793.1934542795416]","[114.33093265815295, 30.512990090635842]",45.24,688038729#13,688038729#13_0,652.89,12.37,()
2023-03-02 17:00:52.602,92,"[2692.2832668713795, 1780.9196798149485]","[114.33090765240044, 30.512878879433718]",46.33,688038729#13,688038729#13_0,640.32,12.37,()
2023-03-02 17:00:52.593,92,"[2689.524836907267, 1768.3495000923124]","[114.33088203208376, 30.51276498231569]",46.48,:10102383478_7,:10102383478_7_0,627.45,12.39,()
2023-03-02 17:00:52.584,92,"[2686.7568972170147, 1755.7418607180612]","[114.33085632204262, 30.51265074550117]",47.68,688038729#12,688038729#12_0,614.54,12.37,()
2023-03-02 17:00:52.574,92,"[2683.9198568927586, 1742.802988950211]","[114.33082997427425, 30.512533508185225]",48.92,688038729#12,688038729#12_0,601.3,12.37,()
2023-03-02 17:00:52.565,92,"[2681.0115551989975, 1729.5307407954206]","[114.33080296681567, 30.512413250580455]",47.94,:7933396690_7,:7933396690_7_0,587.71,12.35,()
2023-03-02 17:00:52.556,92,"[2678.163017295556, 1716.5247253086595]","[114.3307765159999, 30.512295405565595]",49.07,688038729#11,688038729#11_0,574.39,12.37,()
2023-03-02 17:00:52.547,92,"[2675.2471688435285, 1703.2033383002943]","[114.33074944219175, 30.512174703401953]",48.68,:2483380295_3,:2483380295_3_0,560.76,12.35,()
2023-03-02 17:00:52.539,92,"[2672.359406890949, 1689.9957492962753]","[114.3307226328009, 30.512055033011478]",46.83,688038729#10,688038729#10_0,547.24,12.3,()
2023-03-02 17:00:52.531,92,"[2669.5879484825123, 1677.2867440946668]","[114.33069691141755, 30.511939881706276]",49.1,688038729#10,688038729#10_0,534.23,12.3,()
2023-03-02 17:00:52.522,92,"[2666.682065150321, 1663.9613099940982]","[114.33066994251597, 30.511819145177345]",49.15,688038729#10,688038729#10_0,520.59,12.35,()
2023-03-02 17:00:52.514,92,"[2663.7514653050475, 1650.6276034395812]","[114.33064271838856, 30.511698328802357]",48.15,688038729#9,688038729#9_0,506.94,12.53,()
2023-03-02 17:00:52.505,92,"[2660.848517831674, 1637.570464171159]","[114.33061571404448, 30.51158001132292]",49.23,688038729#9,688038729#9_0,493.56,12.53,()
2023-03-02 17:00:52.496,92,"[2657.88029180605, 1624.2197091360738]","[114.33058810251046, 30.511459033235653]",48.88,688038729#9,688038729#9_0,479.88,12.3,()
2023-03-02 17:00:52.488,92,"[2655.0911101379643, 1610.9370127805628]","[114.33056233825764, 30.511338706835073]",47.8,:2483380298_7,:2483380298_7_0,466.31,11.82,()
2023-03-02 17:00:52.480,92,"[2652.301824400859, 1597.9590275594896]","[114.33053649787972, 30.51122112709861]",48.26,688038729#7,688038729#7_0,453.03,12.32,()
2023-03-02 17:00:52.471,92,"[2649.441483279552, 1584.861169226231]","[114.3305099473531, 30.511102451651453]",42.3,688038729#7,688038729#7_0,439.62,12.33,()
2023-03-02 17:00:52.462,92,"[2646.9258538203294, 1573.3818541196927]","[114.33048658671176, 30.510998439429724]",35.71,:2483380288_3,:2483380288_3_0,427.87,12.13,()
2023-03-02 17:00:52.453,92,"[2644.847547763797, 1563.684664002302]","[114.33046733978324, 30.51091058473498]",30.4,688038729#5,688038729#5_0,417.95,12.32,()
2023-03-02 17:00:52.444,92,"[2643.0091133237424, 1555.4416544202174]","[114.33045023174897, 30.510835889318685]",22.95,:6805911916_6,:6805911916_6_0,409.51,12.95,()
2023-03-02 17:00:52.433,92,"[2641.5719990879293, 1549.2319355008492]","[114.33043680067956, 30.510779607775444]",14.38,688038729#4,688038729#4_0,403.14,13.89,()
2023-03-02 17:00:52.423,92,"[2640.6131624424715, 1545.3544778501296]","[114.33042777406637, 30.510744451471687]",29.1,688038729#4,688038729#4_0,399.14,13.89,()
2023-03-02 17:00:52.414,92,"[2638.6722827965, 1537.5070859964337]","[114.33040950205215, 30.510673300320242]",28.15,:1148794192_4,:1148794192_4_0,391.06,13.95,()
2023-03-02 17:00:52.404,92,"[2636.7875643075363, 1529.9186141856073]","[114.33039175092837, 30.510604495076393]",22.29,:1148794192_4,:1148794192_4_0,383.24,13.95,()
2023-03-02 17:00:52.395,92,"[2635.2952558576308, 1523.9106089516463]","[114.33037769559027, 30.510550020014094]",16.32,688038729#3,688038729#3_0,377.05,14.0,()
2023-03-02 17:00:52.386,92,"[2634.198862760635, 1519.5119571854325]","[114.3303673654009, 30.510510136270774]",25.07,688038729#3,688038729#3_0,372.51,14.0,()
2023-03-02 17:00:52.376,92,"[2632.5144575139634, 1512.7542421527526]","[114.33035149498927, 30.51044886227347]",41.27,688038729#3,688038729#3_0,365.55,14.0,()
2023-03-02 17:00:52.367,92,"[2629.741743185505, 1501.6303078526366]","[114.3303253706019, 30.510347998603464]",50.39,688038729#3,688038729#3_0,354.08,14.0,()
2023-03-02 17:00:52.358,92,"[2626.35664276167, 1488.0495237352266]","[114.33029347640343, 30.51022485801828]",49.39,688038729#3,688038729#3_0,340.09,14.0,()
2023-03-02 17:00:52.349,92,"[2623.038398321666, 1474.736961108967]","[114.33026221218458, 30.510104149463764]",49.56,688038729#3,688038729#3_0,326.37,14.0,()
2023-03-02 17:00:52.340,92,"[2619.7091642219757, 1461.380308743248]","[114.33023084448858, 30.50998304113088]",49.13,688038729#3,688038729#3_0,312.6,14.0,()
2023-03-02 17:00:52.331,92,"[2616.4089028810645, 1448.1398930420296]","[114.33019974983662, 30.509862986741997]",50.57,688038729#3,688038729#3_0,298.95,14.09,()
2023-03-02 17:00:52.321,92,"[2612.985392247465, 1434.5201486758228]","[114.33016746563692, 30.509739486749208]",50.22,:7933396712_7,:7933396712_7_0,284.91,14.24,()
2023-03-02 17:00:52.312,92,"[2609.5443183983684, 1420.9997609940951]","[114.33013497417538, 30.509616878611876]",49.65,688038729#2,688038729#2_0,270.95,14.3,()
2023-03-02 17:00:52.303,92,"[2606.136849177178, 1407.634329323238]","[114.33010279443721, 30.509495674425885]",50.75,688038729#2,688038729#2_0,257.16,14.3,()
2023-03-02 17:00:52.293,92,"[2602.6540739019415, 1393.9735177518069]","[114.33006990358855, 30.509371791586954]",46.46,688038729#2,688038729#2_0,243.07,14.3,()
2023-03-02 17:00:52.284,92,"[2599.4657034533307, 1381.4674774602956]","[114.3300397931213, 30.50925838076707]",50.79,688038729#2,688038729#2_0,230.16,14.3,()
2023-03-02 17:00:52.275,92,"[2595.9799790998854, 1367.7950984466586]","[114.33000687455956, 30.50913439301852]",46.89,688038729#2,688038729#2_0,216.05,14.3,()
2023-03-02 17:00:52.266,92,"[2592.7621211693277, 1355.1733966775157]","[114.32997648574454, 30.50901993331473]",49.22,688038729#2,688038729#2_0,203.03,14.28,()
2023-03-02 17:00:52.257,92,"[2589.3916678126275, 1341.922080979851]","[114.32994466357327, 30.50889976565268]",47.75,688038729#2,688038729#2_0,189.36,14.27,()
2023-03-02 17:00:52.247,92,"[2586.123099249637, 1329.0666680696495]","[114.32991380456339, 30.50878318842699]",50.62,688038729#2,688038729#2_0,176.09,14.27,()
2023-03-02 17:00:52.238,92,"[2582.6579133085256, 1315.4398283532212]","[114.32988108886798, 30.508659615535375]",50.59,:10102605938_7,:10102605938_7_0,162.03,14.28,()
2023-03-02 17:00:52.228,92,"[2579.193155083373, 1301.824917518638]","[114.32984837475624, 30.508536150257484]",50.42,688038729#1,688038729#1_0,147.98,14.28,()
2023-03-02 17:00:52.219,92,"[2575.73860631377, 1288.2509458017046]","[114.3298157569103, 30.508413056181407]",47.81,688038729#1,688038729#1_0,133.97,14.28,()
2023-03-02 17:00:52.210,92,"[2572.4634137917988, 1275.3817192758158]","[114.32978483261114, 30.508296353004948]",46.26,688038729#1,688038729#1_0,120.69,14.28,()
2023-03-02 17:00:52.201,92,"[2569.29433926137, 1262.9294625807]","[114.32975491033633, 30.508183431069284]",37.63,688038729#1,688038729#1_0,107.84,14.28,()
2023-03-02 17:00:52.192,92,"[2566.7161539983676, 1252.7989893481454]","[114.32973056725818, 30.508091563971146]",31.1,688038729#1,688038729#1_0,97.39,14.28,()
2023-03-02 17:00:52.181,92,"[2564.585578524151, 1244.427310973743]","[114.32971045051586, 30.508015646311215]",24.98,688038729#1,688038729#1_0,88.75,14.28,()
2023-03-02 17:00:52.172,92,"[2562.87420695756, 1237.7028121198027]","[114.3296942918865, 30.507954665919133]",18.67,688038729#1,688038729#1_0,81.81,14.28,()
2023-03-02 17:00:52.163,92,"[2561.5948724974687, 1232.6759183238378]","[114.32968221252726, 30.507909080074437]",10.33,688038729#1,688038729#1_0,76.63,49.56,()
2023-03-02 17:00:52.153,92,"[2560.4185957645495, 1230.174147562255]","[114.3296705836356, 30.507886277873904]",11.74,:6450706972_3,:6450706972_3_0,73.75,141.94,()
2023-03-02 17:00:52.143,92,"[2558.1743125192656, 1231.1627811954133]","[114.32964697598354, 30.507894710496352]",10.97,:6450706972_3,:6450706972_3_0,70.49,191.29,()
2023-03-02 17:00:52.133,92,"[2558.657415858724, 1234.1046005760224]","[114.329651280164, 30.507921331386296]",20.38,-688038729#1,-688038729#1_0,67.45,194.28,()
2023-03-02 17:00:52.122,92,"[2560.053333312939, 1239.5895843775002]","[114.32966446027486, 30.507971071373014]",33.11,-688038729#1,-688038729#1_0,61.79,194.28,()
2023-03-02 17:00:52.112,92,"[2562.3217671122475, 1248.5029499969094]","[114.32968587862106, 30.508051901270303]",47.23,-688038729#1,-688038729#1_0,52.59,194.28,()
2023-03-02 17:00:52.102,92,"[2565.5576722108362, 1261.2178042995672]","[114.3297164317963, 30.508167204554756]",39.23,-688038729#1,-688038729#1_0,39.47,194.28,()
2023-03-02 17:00:52.091,92,"[2568.2450193258305, 1271.777207615419]","[114.32974180557501, 30.508262961360902]",33.85,-688038729#1,-688038729#1_0,28.57,194.28,()
2023-03-02 17:00:52.081,92,"[2570.563793656624, 1280.8883764780787]","[114.32976369934481, 30.508345585007042]",29.07,-688038729#1,-688038729#1_0,19.17,194.28,()
2023-03-02 17:00:52.069,92,"[2572.5557353383683, 1288.7153205605277]","[114.32978250719991, 30.508416562798182]",20.12,-688038729#1,-688038729#1_0,11.09,194.28,()
2023-03-02 17:00:52.058,92,"[2573.9345102197913, 1294.1329459850501]","[114.32979552556577, 30.50846569194407]",14.23,-688038729#1,-688038729#1_0,5.5,194.28,()
2023-03-02 17:00:52.048,92,"[2574.9096742037314, 1297.964661563608]","[114.3298047330521, 30.50850043943879]",5.58,-688038729#1,-688038729#1_0,1.55,194.28,()
2023-03-02 17:00:52.037,92,"[2575.292140290164, 1299.4674870224944]","[114.32980834429374, 30.5085140676474]",0.0,-688038729#1,-688038729#1_0,0.0,194.28,()
2023-03-02 17:00:53.232,91,"[1343.8807146579218, 2096.923094535037]","[114.31679128191067, 30.515438874348526]",22.07,:1734799661_3,:1734799661_3_0,1734.41,298.88,()
2023-03-02 17:00:53.222,91,"[1349.196620915356, 2094.488076298118]","[114.31684722976505, 30.51541806544106]",25.31,231793626#2,231793626#2_0,1728.28,274.54,()
2023-03-02 17:00:53.213,91,"[1356.2046215827359, 2093.9321202835904]","[114.31692032868413, 30.515414557265494]",40.93,231793626#2,231793626#2_0,1721.25,274.54,()
2023-03-02 17:00:53.204,91,"[1367.537856560614, 2093.033036443696]","[114.31703854317016, 30.51540888380831]",57.13,231793626#2,231793626#2_0,1709.88,274.54,()
2023-03-02 17:00:53.194,91,"[1383.3567313267863, 2091.7780995527432]","[114.31720354637126, 30.51540096464313]",73.33,231793626#2,231793626#2_0,1694.01,274.54,()
2023-03-02 17:00:53.184,91,"[1403.6612458812524, 2090.1673096107324]","[114.31741533827874, 30.515390799590627]",86.78,231793626#2,231793626#2_0,1673.64,274.54,()
2023-03-02 17:00:53.175,91,"[1427.6909806210658, 2088.2609919332394]","[114.31766598711347, 30.51537876913168]",98.08,231793626#2,231793626#2_0,1649.53,274.54,()
2023-03-02 17:00:53.165,91,"[1454.8496104609362, 2086.106453952658]","[114.31794927273076, 30.515365171609318]",101.45,231793626#2,231793626#2_0,1622.29,274.54,()
2023-03-02 17:00:53.156,91,"[1482.9419054289103, 2083.8774810453374]","[114.31824229725973, 30.515351102677553]",99.63,:2401209144_0,:2401209144_0_0,1594.11,274.54,()
2023-03-02 17:00:53.147,91,"[1510.5333202888094, 2081.691578846282]","[114.31853009636323, 30.51533731394837]",98.35,231793626#1,231793626#1_0,1566.43,274.53,()
2023-03-02 17:00:53.137,91,"[1537.721948265816, 2079.0868073798756]","[114.31881380566494, 30.515319662562227]",98.2,231793626#1,231793626#1_0,1539.12,277.13,()
2023-03-02 17:00:53.128,91,"[1564.7882359115044, 2075.7022888974047]","[114.3190964342287, 30.515294955701847]",89.4,231793626#1,231793626#1_0,1511.84,277.13,()
2023-03-02 17:00:53.118,91,"[1589.4295258842376, 2072.6210055519987]","[114.31935374067017, 30.515272461905454]",83.51,231793626#1,231793626#1_0,1487.01,277.13,()
2023-03-02 17:00:53.109,91,"[1612.4466479023354, 2069.742817161211]","[114.31959408734083, 30.51525145026437]",77.61,231793626#1,231793626#1_0,1463.81,277.13,()
2023-03-02 17:00:53.099,91,"[1633.8399201093966, 2067.0676839426046]","[114.31981747757733, 30.515231920583474]",71.02,231793626#1,231793626#1_0,1442.25,277.14,()
2023-03-02 17:00:53.090,91,"[1653.4075448247222, 2064.60457483355]","[114.32002180823149, 30.515213910563112]",62.73,231793626#0,231793626#0_0,1422.52,277.22,()
2023-03-02 17:00:53.079,91,"[1670.6944819159553, 2062.415795229979]","[114.32020232641689, 30.515197884431405]",54.07,231793626#0,231793626#0_0,1405.1,277.22,()
2023-03-02 17:00:53.069,91,"[1685.5930586902589, 2060.529417047787]","[114.3203579042084, 30.515184072263583]",47.41,231793626#0,231793626#0_0,1390.08,277.22,()
2023-03-02 17:00:53.035,91,"[1698.6567017057166, 2058.8753683733653]","[114.3204943207533, 30.51517196107031]",40.78,231793626#0,231793626#0_0,1376.91,277.22,()
2023-03-02 17:00:53.026,91,"[1709.8930488967812, 2057.452682132266]","[114.32061165581997, 30.515161543831542]",35.9,231793626#0,231793626#0_0,1365.58,277.22,()
2023-03-02 17:00:53.016,91,"[1719.7868711823899, 2056.199979221056]","[114.32071497161486, 30.515152371161317]",30.41,231793626#0,231793626#0_0,1355.61,277.22,()
2023-03-02 17:00:53.006,91,"[1728.1667054299692, 2055.1389693853857]","[114.32080247764749, 30.515144602060786]",23.19,231793626#0,231793626#0_0,1347.16,273.74,()
2023-03-02 17:00:52.995,91,"[1734.5515308146705, 2055.132706262307]","[114.32086895245534, 30.515145913104693]",26.12,:1734799534_0,:1734799534_0_0,1340.72,232.06,()
2023-03-02 17:00:52.985,91,"[1739.311909847144, 2060.118119638728]","[114.3209172801538, 30.515191871178967]",32.98,-161503553,-161503553_0,1333.46,201.5,()
2023-03-02 17:00:52.976,91,"[1742.671075512076, 2068.6387507732256]","[114.32095014516881, 30.515269395595222]",47.89,:1734799580_1,:1734799580_1_0,1324.3,202.02,()
2023-03-02 17:00:52.966,91,"[1747.2732604387008, 2081.1024299270525]","[114.32099497612937, 30.515382728860235]",61.36,:1734799580_1,:1734799580_1_0,1311.0,189.78,()
2023-03-02 17:00:52.957,91,"[1751.062786150054, 2097.647051751651]","[114.3210303369799, 30.515532673692142]",75.88,799269877,799269877_0,1293.96,197.81,()
2023-03-02 17:00:52.948,91,"[1757.5106890372788, 2117.7171052049694]","[114.32109250274979, 30.515714966090734]",80.16,799269877,799269877_0,1272.88,197.61,()
2023-03-02 17:00:52.938,91,"[1764.0378794900157, 2139.001732368308]","[114.32115519377696, 30.515908223618247]",78.14,799269879,799269879_0,1250.61,196.32,()
2023-03-02 17:00:52.929,91,"[1770.1385295221642, 2159.831691553417]","[114.3212135566739, 30.516097291401387]",81.29,799269879,799269879_0,1228.9,196.32,()
2023-03-02 17:00:52.919,91,"[1776.4852173765316, 2181.5017182342535]","[114.32127427354465, 30.516293984226312]",77.64,799269879,799269879_0,1206.32,196.32,()
2023-03-02 17:00:52.910,91,"[1782.5467754174824, 2202.1982023672263]","[114.32133226286489, 30.516481840457605]",79.18,799269879,799269879_0,1184.76,196.32,()
2023-03-02 17:00:52.900,91,"[1788.7287145545838, 2223.3057137360283]","[114.32139140404188, 30.516673427450886]",80.73,799269879,799269879_0,1162.76,196.32,()
2023-03-02 17:00:52.890,91,"[1795.0320946653435, 2244.827871168998]","[114.32145170722723, 30.51686877805218]",79.62,799269879,799269879_0,1140.34,196.32,()
2023-03-02 17:00:52.880,91,"[1801.248565911818, 2266.0532884043932]","[114.32151117918116, 30.517061435207292]",79.18,799269879,799269879_0,1118.22,196.32,()
2023-03-02 17:00:52.870,91,"[1807.4303119707715, 2287.16014053034]","[114.32157031913017, 30.517253016162034]",77.19,799269879,799269879_0,1096.23,196.32,()
2023-03-02 17:00:52.860,91,"[1813.4571050540185, 2307.737923763207]","[114.32162797686158, 30.517439794889942]",77.11,799269879,799269879_0,1074.79,196.32,()
2023-03-02 17:00:52.850,91,"[1819.4774278721388, 2328.2936150291866]","[114.32168557288684, 30.517626373078116]",78.95,799269879,799269879_0,1053.37,196.32,()
2023-03-02 17:00:52.840,91,"[1825.6417414941134, 2349.3409461288734]","[114.32174454666361, 30.51781741372403]",78.79,799269879,799269879_0,1031.44,196.32,()
2023-03-02 17:00:52.830,91,"[1831.7930761493728, 2370.3439620579616]","[114.32180339647394, 30.518008052115764]",78.02,799269879,799269879_0,1009.55,196.32,()
2023-03-02 17:00:52.820,91,"[1837.884518407355, 2391.1424823703187]","[114.32186167349352, 30.51819683434139]",81.69,799269879,799269879_0,987.88,196.32,()
2023-03-02 17:00:52.811,91,"[1844.2625203308664, 2412.9194272940886]","[114.32192269225142, 30.518394497428776]",78.38,799269879,799269879_0,965.19,196.32,()
2023-03-02 17:00:52.801,91,"[1850.3824012479859, 2433.815048096719]","[114.32198124175378, 30.51858416097158]",79.41,799269879,799269879_0,943.41,196.32,()
2023-03-02 17:00:52.790,91,"[1856.5825012124753, 2454.9845674960206]","[114.3220405589242, 30.51877631059511]",78.31,799269879,799269879_0,921.35,196.32,()
2023-03-02 17:00:52.780,91,"[1862.6963903094486, 2475.8597299264393]","[114.3220990515056, 30.51896578840748]",77.98,799269879,799269879_0,899.6,196.32,()
2023-03-02 17:00:52.769,91,"[1868.7846382689129, 2496.6473436784463]","[114.32215729897301, 30.519154471548188]",78.42,799269879,799269879_0,877.94,196.32,()
2023-03-02 17:00:52.759,91,"[1874.9069632895873, 2517.5513095880774]","[114.32221587266257, 30.51934421076597]",79.84,799269879,799269879_0,856.16,196.32,()
