date_time,vehicle_id,x_position,y_position,edge_id,land_id,from_node_id,next_node_id
2023-03-02 08:02:02.755,97,3078.948082779607,1368.477274043722,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.733,97,3086.4228907714523,1379.899122482852,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.708,97,3093.1259543332267,1390.1417101404827,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.683,97,3098.0050208529965,1399.215497686289,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.657,97,3101.7380680576653,1406.3362593292375,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.631,97,3104.6072429039436,1411.8629739147564,:3799158620_8,:3799158620_8_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.608,97,3103.999154907135,1417.4662181159126,:3799158620_8,:3799158620_8_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.586,97,3098.573952920281,1419.4231198085683,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.563,97,3093.0133726753165,1420.9559234196875,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.538,97,3083.1146391200164,1423.68456213555,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.515,97,3068.8777522543805,1427.6090359561558,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.485,97,3050.674484221654,1432.626863906755,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.458,97,3028.2477497798914,1438.808912905881,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.431,97,3001.4828620277935,1446.1867970097503,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.403,97,2975.5375375750796,1453.3387641176419,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.382,97,2951.146837617952,1460.0621906891517,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.358,97,2929.1109384507854,1466.4157472418678,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.335,97,2908.468497713606,1472.4740566613152,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.309,97,2889.8320275820292,1477.9436377046086,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.287,97,2873.1808214498046,1482.8305675129777,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.261,97,2857.8806896909605,1487.3209731550994,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.237,97,2844.4277849866794,1491.2692397543142,99478595#1,99478595#1_0,7239273289,3799158620
2023-03-02 08:02:02.213,97,2833.2361401862645,1494.4881314454458,:7239273289_7,:7239273289_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.190,97,2823.0188933389372,1494.6094579907524,:7239273289_7,:7239273289_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.167,97,2814.194281830602,1493.5746860388692,:7239273289_7,:7239273289_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.147,97,2807.1980461903236,1492.6590226903227,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.126,97,2802.205319301148,1492.7922831420735,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.104,97,2792.848922992738,1494.857771344756,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.082,97,2780.296325643783,1497.628842693453,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.056,97,2766.60897389526,1500.6504188035979,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.034,97,2753.259271712575,1503.597456472671,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:02.008,97,2738.9959720141965,1506.746177014985,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:01.985,97,2724.626123032585,1509.9184190371798,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:01.961,97,2710.4606274095877,1513.0455486638023,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:01.935,97,2696.201233587072,1516.1934069574208,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:01.907,97,2682.156126079401,1519.2939600877348,725894816,725894816_0,1148794192,7239273289
2023-03-02 08:02:01.877,97,2669.0156917761037,1525.4756310083808,725894816,725894816_1,1148794192,7239273289
2023-03-02 08:02:01.849,97,2657.8981226303445,1527.930543166401,725894816,725894816_1,1148794192,7239273289
2023-03-02 08:02:01.817,97,2648.8728397422833,1529.9234497452576,725894816,725894816_1,1148794192,7239273289
2023-03-02 08:02:01.789,97,2641.8369241526107,1531.5724295843759,:1148794192_1,:1148794192_1_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.763,97,2636.181194344842,1535.0404573301914,:1148794192_1,:1148794192_1_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.740,97,2636.379017618532,1541.5785273289966,-688038729#4,-688038729#4_0,6805911916,1148794192
2023-03-02 08:02:01.719,97,2637.7641273024865,1547.1797985847168,-688038729#4,-688038729#4_0,6805911916,1148794192
2023-03-02 08:02:01.698,97,2640.773490150725,1553.6327518280864,:6805911916_5,:6805911916_5_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.671,97,2647.1731699875013,1554.415648573148,:6805911916_5,:6805911916_5_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.645,97,2654.7788049638316,1552.7286527269853,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.623,97,2666.2828423453243,1549.9814365266848,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.597,97,2680.058838410178,1546.6916663086633,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.570,97,2694.252434352868,1543.3021713495277,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.544,97,2708.1523811544653,1539.9828011345028,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.515,97,2721.2685364170843,1536.8506038868575,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.491,97,2732.8779195758607,1534.0782306380888,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.465,97,2742.6404526957604,1531.746893538463,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.437,97,2750.4893486324377,1529.8725416603647,779834469#1,779834469#1_0,7933396653,6805911916
2023-03-02 08:02:01.412,97,2756.520528412955,1530.2380446411323,:7933396653_0,:7933396653_0_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.389,97,2758.742057145499,1534.9097714411218,-850367640#0,-850367640#0_0,2483380302,7933396653
